id_incidencia,uuid_origen,codi_centre,codi_tipus,nif_empresa,id_data_obertura,id_data_restabliment,estat,canal_entrada,codi_sla,data_obertura,data_assignacio,data_restabliment,data_resolucio_definitiva,data_limit_sla,num_incidencies,cost_estimat,cost_real,cost_ma_obra,cost_materials,num_actuacions,hores_treball,hores_fins_restabliment,hores_fins_definitiva,sla_hores,requereix_seguretat,interromp_activitat,compleix_sla,ha_calgut_reparacio_posterior,esta_tancada,compleix_sla_int,esta_tancada_int
21304,8d245711-39cb-3b07-5f11-73defdc64497,08033341,FUS-002,B61234567,20231004,20231004.0,RESOLTA,TELEFON,NORMAL,2023-10-04 09:16:00+00:00,2023-10-04 13:25:59.204078+00:00,2023-10-04 11:41:33.055548+00:00,2023-10-04 11:41:33.055548+00:00,2023-10-09 09:16:00+00:00,1,233.65,233.65,135.52,98.13,1,4.48,2.425848763333333,2.425848763333333,120,False,False,True,False,True,1.0,1
21305,3e8347d0-988e-63bd-3210-008e0be36c7e,08033341,CLI-001,B61234567,20240319,20240320.0,TANCADA,TELEFON,URGENT,2024-03-19 10:39:00+00:00,2024-03-19 11:20:55.595680+00:00,2024-03-20 05:35:06.579210+00:00,2024-03-25 09:31:07.793100+00:00,2024-03-20 10:39:00+00:00,1,1071.5,1446.52,838.98,607.54,2,5.86,18.935160891666666,142.86883141666667,24,False,True,True,True,True,1.0,1
21306,d7d928e0-a8b4-b8f6-739e-8173dcf5e5d4,08033341,FON-002,B61234567,20231103,20231103.0,TANCADA,TELEFON,NORMAL,2023-11-03 10:30:00+00:00,2023-11-03 11:21:35.870054+00:00,2023-11-03 17:47:07.331664+00:00,2023-11-03 17:47:07.331664+00:00,2023-11-08 10:30:00+00:00,1,206.47,206.47,119.75,86.72,1,0.52,7.285369906666666,7.285369906666666,120,False,False,True,False,True,1.0,1
21316,b54d0a31-e983-53c7-5be8-110720eff046,08033341,PAL-002,B61234567,20240917,20240919.0,TANCADA,TELEFON,NORMAL,2024-09-17 07:49:00+00:00,2024-09-17 08:48:03.743142+00:00,2024-09-19 05:30:32.507358+00:00,2024-09-19 05:30:32.507358+00:00,2024-09-22 07:49:00+00:00,1,517.78,517.78,300.31,217.47,1,1.99,45.692363155,45.692363155,120,False,False,True,False,True,1.0,1
21319,399fec06-4e6d-f93a-f37d-df6eb040ea2e,08033341,ELE-003,B61234567,20240228,20240229.0,TANCADA,WEB,URGENT,2024-02-28 13:26:00+00:00,2024-02-28 14:15:42.661001+00:00,2024-02-29 03:01:21.387519+00:00,2024-04-18 08:55:34.917773+00:00,2024-02-29 13:26:00+00:00,1,1307.21,1764.73,1023.54,741.19,2,9.88,13.589274310833334,1195.4930327147222,24,False,True,True,True,True,1.0,1
21320,5f8a9e06-afba-6884-4b87-e9d9c0f63a3b,08033341,FUS-001,B61234567,20260105,20260108.0,TANCADA,TELEFON,NORMAL,2026-01-05 11:09:00+00:00,2026-01-05 16:02:38.912758+00:00,2026-01-08 13:07:02.719027+00:00,2026-01-08 13:07:02.719027+00:00,2026-01-10 11:09:00+00:00,1,145.23,145.23,84.23,61.0,1,1.42,73.96742195194444,73.96742195194444,120,False,False,True,False,True,1.0,1
21321,1fe80b98-93f8-2511-c1a6-18506f65f18a,08033341,FON-001,B61234567,20260425,20260426.0,TANCADA,WEB,NORMAL,2026-04-25 15:25:00+00:00,2026-04-25 16:37:08.937720+00:00,2026-04-26 02:03:04.663312+00:00,2026-04-26 02:03:04.663312+00:00,2026-04-30 15:25:00+00:00,1,252.24,252.24,146.3,105.94,1,5.62,10.634628697777778,10.634628697777778,120,False,False,True,False,True,1.0,1
21323,d531d8d2-4854-fc2b-d4fe-b3497b57efd6,08033341,CLI-005,B61234567,20240517,20240518.0,TANCADA,WEB,NORMAL,2024-05-17 17:59:00+00:00,2024-05-17 20:31:48.001187+00:00,2024-05-18 11:29:48.098669+00:00,2024-05-18 11:29:48.098669+00:00,2024-05-22 17:59:00+00:00,1,246.69,246.69,143.08,103.61,1,2.84,17.51336074138889,17.51336074138889,120,False,False,True,False,True,1.0,1
21325,d1377a05-2234-02c6-cf1c-e3757fc0c9ee,08033341,ELE-003,B61234567,20250409,20250410.0,RESOLTA,TELEFON,URGENT,2025-04-09 07:30:00+00:00,2025-04-09 11:10:52.431311+00:00,2025-04-10 00:24:26.516259+00:00,2025-04-10 00:24:26.516259+00:00,2025-04-10 07:30:00+00:00,1,966.29,966.29,560.45,405.84,1,1.25,16.9073656275,16.9073656275,24,True,False,True,False,True,1.0,1
21328,96bdd45e-d16b-8e58-5c10-cc9f07f881f8,08033341,PAL-003,B61234567,20250606,20250610.0,TANCADA,TELEFON,NORMAL,2025-06-06 16:26:00+00:00,2025-06-06 19:34:47.932062+00:00,2025-06-10 00:01:28.154516+00:00,2025-06-10 00:01:28.154516+00:00,2025-06-11 16:26:00+00:00,1,281.05,281.05,163.01,118.04,1,3.8,79.59115403222222,79.59115403222222,120,False,False,True,False,True,1.0,1
21330,c55823b9-7e6d-7c2d-0c12-8f3d8812b63d,08033341,ELE-001,B61234567,20250902,20250903.0,TANCADA,TELEFON,URGENT,2025-09-02 13:11:00+00:00,2025-09-02 18:54:11.120110+00:00,2025-09-03 22:45:25.554951+00:00,2025-09-03 22:45:25.554951+00:00,2025-09-03 13:11:00+00:00,1,385.58,385.58,223.64,161.94,1,0.65,33.57376526416667,33.57376526416667,24,False,True,False,False,True,0.0,1
21331,6a6327bb-8406-8fc1-553a-a84c8ea3566f,08033341,FON-002,B61234567,20241224,20241231.0,TANCADA,WEB,NORMAL,2024-12-24 07:57:00+00:00,2024-12-24 12:36:07.609746+00:00,2024-12-31 05:12:52.397037+00:00,2024-12-31 05:12:52.397037+00:00,2024-12-29 07:57:00+00:00,1,209.5,209.5,121.51,87.99,1,1.04,165.2645547325,165.2645547325,120,False,False,False,False,True,0.0,1
21332,719cd533-4f8d-3906-7052-90435f46bd8b,08033341,CLI-002,B61234567,20231124,20231124.0,TANCADA,TELEFON,NORMAL,2023-11-24 15:23:00+00:00,2023-11-24 15:49:08.726205+00:00,2023-11-24 16:32:25.562107+00:00,2023-11-24 16:32:25.562107+00:00,2023-11-29 15:23:00+00:00,1,271.18,271.18,157.28,113.9,1,4.6,1.1571005852777778,1.1571005852777778,120,False,False,True,False,True,1.0,1
21335,8c0a199b-115f-ff42-ec95-b8db68fa9c49,08033341,CLI-001,B61234567,20260205,20260205.0,TANCADA,SENSOR,URGENT,2026-02-05 09:42:00+00:00,2026-02-05 13:38:39.528835+00:00,2026-02-05 23:03:43.547844+00:00,2026-02-05 23:03:43.547844+00:00,2026-02-06 09:42:00+00:00,1,498.79,498.79,289.3,209.49,1,1.48,13.362096623333333,13.362096623333333,24,False,True,True,False,True,1.0,1
21336,3b67f17b-29ed-68a2-e238-34d7608107ba,08033341,CLI-003,B61234567,20251231,20260101.0,TANCADA,TELEFON,URGENT,2025-12-31 13:35:00+00:00,2025-12-31 17:16:48.282615+00:00,2026-01-01 00:22:40.685064+00:00,2026-01-22 11:26:01.530082+00:00,2026-01-01 13:35:00+00:00,1,389.23,525.46,304.76,220.7,2,12.87,10.79463474,525.8504250227778,24,False,True,True,True,True,1.0,1
21338,c9685afd-b588-fd1e-c94f-5ae331179250,08033341,FON-002,B61234567,20260330,20260403.0,TANCADA,INSPECCIO,NORMAL,2026-03-30 17:26:00+00:00,2026-03-30 17:53:27.546560+00:00,2026-04-03 15:29:29.326627+00:00,2026-04-03 15:29:29.326627+00:00,2026-04-04 17:26:00+00:00,1,147.98,147.98,85.83,62.15,1,6.26,94.05814628527777,94.05814628527777,120,False,False,True,False,True,1.0,1
21341,98d759fb-f3fc-36c0-2e54-2836b44f9c0d,08033341,PAL-002,B61234567,20240619,20240623.0,TANCADA,INSPECCIO,NORMAL,2024-06-19 15:41:00+00:00,2024-06-19 20:34:22.470960+00:00,2024-06-23 22:35:38.691458+00:00,2024-06-23 22:35:38.691458+00:00,2024-06-24 15:41:00+00:00,1,660.21,660.21,382.92,277.29,1,7.86,102.91074762722222,102.91074762722222,120,False,False,True,False,True,1.0,1
21342,8483b5cc-5782-e597-acb1-439d7bf53950,08033341,ELE-003,B61234567,20260202,20260202.0,TANCADA,INSPECCIO,URGENT,2026-02-02 10:13:00+00:00,2026-02-02 10:27:33.028832+00:00,2026-02-02 22:31:54.047072+00:00,2026-02-17 09:16:38.418147+00:00,2026-02-03 10:13:00+00:00,1,614.52,829.6,481.17,348.43,2,6.19,12.315013075555555,359.0606717075,24,True,True,True,True,True,1.0,1
21345,72e37db3-1a79-3ada-c89f-e5bbbba59bd1,08033341,CLI-005,B61234567,20231211,20231211.0,TANCADA,INSPECCIO,URGENT,2023-12-11 09:08:00+00:00,2023-12-11 10:43:53.014637+00:00,2023-12-11 20:03:52.852969+00:00,2023-12-22 10:45:49.301856+00:00,2023-12-12 09:08:00+00:00,1,221.09,298.47,173.11,125.36,2,9.46,10.931348046944445,265.6303616266667,24,False,True,True,True,True,1.0,1
21348,c186bf28-2c23-0384-3d6a-7ce21c5bd527,08033341,ELE-002,B61234567,20240115,20240130.0,TANCADA,TELEFON,NORMAL,2024-01-15 12:21:00+00:00,2024-01-15 14:57:29.505779+00:00,2024-01-30 21:59:32.598212+00:00,2024-01-30 21:59:32.598212+00:00,2024-01-20 12:21:00+00:00,1,56.03,56.03,32.5,23.53,1,0.65,369.64238839222224,369.64238839222224,120,False,False,False,False,True,0.0,1
21350,60037396-fdb0-ec2e-f02e-d778a2abfb4c,08033341,EST-002,B61234567,20240627,20240630.0,RESOLTA,TELEFON,NORMAL,2024-06-27 10:11:00+00:00,2024-06-27 12:57:43.254160+00:00,2024-06-30 20:08:04.671968+00:00,2024-06-30 20:08:04.671968+00:00,2024-07-02 10:11:00+00:00,1,1611.23,1611.23,934.51,676.72,1,8.64,81.95129776888889,81.95129776888889,120,False,False,True,False,True,1.0,1
21352,3df7d700-a81b-755d-cf4e-8fd4192b646f,08033341,FUS-003,B61234567,20241030,20241101.0,TANCADA,TELEFON,NORMAL,2024-10-30 18:51:00+00:00,2024-10-30 23:03:14.973793+00:00,2024-11-01 22:43:48.756007+00:00,2024-11-01 22:43:48.756007+00:00,2024-11-04 18:51:00+00:00,1,89.01,89.01,51.63,37.38,1,7.0,51.88021000194444,51.88021000194444,120,False,False,True,False,True,1.0,1
21353,7222ae10-7a32-15c6-949e-9c9f128b7357,08033341,FON-001,B61234567,20250226,20250227.0,RESOLTA,TELEFON,NORMAL,2025-02-26 14:19:00+00:00,2025-02-26 18:51:40.879934+00:00,2025-02-27 22:55:36.406998+00:00,2025-02-27 22:55:36.406998+00:00,2025-03-03 14:19:00+00:00,1,311.34,311.34,180.58,130.76,1,2.84,32.610113055,32.610113055,120,False,False,True,False,True,1.0,1
21355,e01eebfe-d61c-3dcd-7c39-ffe88dc04590,08033341,FUS-004,B61234567,20251209,20251213.0,TANCADA,SENSOR,NORMAL,2025-12-09 16:52:00+00:00,2025-12-09 19:42:12.876545+00:00,2025-12-13 23:24:24.163251+00:00,2025-12-13 23:24:24.163251+00:00,2025-12-14 16:52:00+00:00,1,49.56,49.56,28.74,20.82,1,4.82,102.5400453475,102.5400453475,120,False,False,True,False,True,1.0,1
21356,476cd6ae-a679-731f-644c-9e4385f6d55c,08033341,CLI-003,B61234567,20231113,20231114.0,TANCADA,TELEFON,NORMAL,2023-11-13 16:24:00+00:00,2023-11-13 17:12:31.097699+00:00,2023-11-14 15:34:26.141716+00:00,2023-11-14 15:34:26.141716+00:00,2023-11-18 16:24:00+00:00,1,466.35,466.35,270.48,195.87,1,5.67,23.173928254444444,23.173928254444444,120,False,False,True,False,True,1.0,1
21360,af7fb8a8-3e51-2af3-63ef-1e3eb7b782ca,08033341,FON-003,B61234567,20251013,20251016.0,TANCADA,WEB,NORMAL,2025-10-13 16:52:00+00:00,2025-10-13 18:15:46.826043+00:00,2025-10-16 16:59:34.598752+00:00,2025-10-16 16:59:34.598752+00:00,2025-10-18 16:52:00+00:00,1,82.06,82.06,47.59,34.47,1,4.76,72.1262774311111,72.1262774311111,120,False,False,True,False,True,1.0,1
21361,1f1e6d3f-4688-f92f-927e-c16ecb9f5892,08033341,FON-001,B61234567,20250218,20250220.0,RESOLTA,INSPECCIO,NORMAL,2025-02-18 18:50:00+00:00,2025-02-18 19:35:14.482682+00:00,2025-02-20 17:41:30.901812+00:00,2025-02-20 17:41:30.901812+00:00,2025-02-23 18:50:00+00:00,1,385.5,385.5,223.59,161.91,1,7.76,46.85858383666667,46.85858383666667,120,False,False,True,False,True,1.0,1
21362,7e4badbd-e0ff-67ca-cc18-483fd0214a57,08033341,CLI-005,B61234567,20260212,20260216.0,TANCADA,TELEFON,NORMAL,2026-02-12 07:38:00+00:00,2026-02-12 08:20:09.774563+00:00,2026-02-16 08:56:22.701911+00:00,2026-02-16 08:56:22.701911+00:00,2026-02-17 07:38:00+00:00,1,246.99,246.99,143.25,103.74,1,3.08,97.30630608638889,97.30630608638889,120,False,False,True,False,True,1.0,1
21365,4f9c3ed6-4a65-65d6-8430-fb494507322b,08033341,ELE-004,B61234567,20250707,20250709.0,TANCADA,WEB,URGENT,2025-07-07 07:00:00+00:00,2025-07-07 12:06:19.532821+00:00,2025-07-09 13:00:23.232965+00:00,2025-07-20 08:05:49.420763+00:00,2025-07-08 07:00:00+00:00,1,154.08,208.01,120.65,87.36,2,4.03,54.00645360138889,313.0970613230555,24,True,False,False,True,True,0.0,1
21367,2715d42c-0084-3307-357a-7ded182c3007,08033341,EST-001,B61234567,20240208,20240212.0,TANCADA,WEB,NORMAL,2024-02-08 15:39:00+00:00,2024-02-08 19:14:57.959971+00:00,2024-02-12 17:15:16.483754+00:00,2024-02-12 17:15:16.483754+00:00,2024-02-13 15:39:00+00:00,1,1747.68,1747.68,1013.65,734.03,1,3.31,97.60457882055556,97.60457882055556,120,False,False,True,False,True,1.0,1
21368,14a7f43f-b537-d68a-000a-98697b4e7e97,08033341,CLI-002,B61234567,20231205,20231210.0,TANCADA,WEB,NORMAL,2023-12-05 10:29:00+00:00,2023-12-05 15:58:48.075724+00:00,2023-12-10 02:59:38.398567+00:00,2023-12-10 02:59:38.398567+00:00,2023-12-10 10:29:00+00:00,1,263.34,263.34,152.74,110.6,1,2.5,112.51066626861112,112.51066626861112,120,False,False,True,False,True,1.0,1
21369,2fcdc173-9c39-9d24-4f52-957b1eb9ff2e,08033341,PAL-001,B61234567,20241028,20241031.0,RESOLTA,WEB,URGENT,2024-10-28 11:09:00+00:00,2024-10-28 12:17:27.533661+00:00,2024-10-31 02:01:30.957815+00:00,2024-11-10 03:24:42.881889+00:00,2024-10-29 11:09:00+00:00,1,712.79,962.27,558.12,404.15,2,11.69,62.87526605972222,304.2619116358333,24,False,True,False,True,True,0.0,1
21370,589ff57e-8416-8b2b-42d1-0d0f0bfd9adf,08033341,PAL-004,B61234567,20231103,20231106.0,TANCADA,WEB,NORMAL,2023-11-03 17:40:00+00:00,2023-11-03 23:39:10.955180+00:00,2023-11-06 20:55:29.295324+00:00,2023-11-06 20:55:29.295324+00:00,2023-11-08 17:40:00+00:00,1,193.19,193.19,112.05,81.14,1,1.69,75.25813759,75.25813759,120,False,False,True,False,True,1.0,1
21371,628e567d-2cb4-9794-6c2f-b277db314d49,08033341,FON-003,B61234567,20260408,20260414.0,TANCADA,WEB,NORMAL,2026-04-08 16:43:00+00:00,2026-04-08 19:18:30.699340+00:00,2026-04-14 06:41:53.220647+00:00,2026-04-14 06:41:53.220647+00:00,2026-04-13 16:43:00+00:00,1,71.87,71.87,41.68,30.19,1,1.31,133.98145017972223,133.98145017972223,120,False,False,False,False,True,0.0,1
21373,3e2057c8-dab1-502d-f226-21431f8b7609,08033341,FON-001,B61234567,20250505,20250508.0,TANCADA,TELEFON,NORMAL,2025-05-05 14:27:00+00:00,2025-05-05 14:54:50.995227+00:00,2025-05-08 10:40:12.279475+00:00,2025-05-08 10:40:12.279475+00:00,2025-05-10 14:27:00+00:00,1,163.68,163.68,94.93,68.75,1,0.97,68.22007763194445,68.22007763194445,120,False,False,True,False,True,1.0,1
21376,06bd33b0-7cfa-740e-665b-f7d6a869274b,08033341,FUS-001,B61234567,20250424,20250426.0,TANCADA,WEB,URGENT,2025-04-24 10:50:00+00:00,2025-04-24 13:53:13.144087+00:00,2025-04-26 21:24:32.051743+00:00,2025-06-04 06:15:36.848167+00:00,2025-04-25 10:50:00+00:00,1,129.56,174.91,101.44,73.47,2,11.01,58.57556992861111,979.4269022686111,24,True,False,False,True,True,0.0,1
21377,8c3debf7-bf79-717a-3868-991ba079b679,08033341,PAL-004,B61234567,20231225,20231227.0,TANCADA,INSPECCIO,NORMAL,2023-12-25 07:09:00+00:00,2023-12-25 07:36:42.738731+00:00,2023-12-27 04:45:39.081943+00:00,2023-12-27 04:45:39.081943+00:00,2023-12-30 07:09:00+00:00,1,223.17,223.17,129.44,93.73,1,3.94,45.610856095277775,45.610856095277775,120,False,False,True,False,True,1.0,1
21378,6fc59cc7-25b9-7437-a08e-c8e031d10c4f,08033341,FUS-002,B61234567,20251203,20251216.0,TANCADA,SENSOR,NORMAL,2025-12-03 09:10:00+00:00,2025-12-03 12:48:55.221100+00:00,2025-12-16 01:50:51.519150+00:00,2025-12-16 01:50:51.519150+00:00,2025-12-08 09:10:00+00:00,1,171.0,171.0,99.18,71.82,1,7.68,304.68097754166666,304.68097754166666,120,False,False,False,False,True,0.0,1
21379,f6b59f01-9419-35ec-eb05-443096f59d3e,08033341,FON-002,B61234567,20240408,20240412.0,TANCADA,WEB,NORMAL,2024-04-08 18:14:00+00:00,2024-04-08 19:24:00.194199+00:00,2024-04-12 11:59:34.892053+00:00,2024-04-12 11:59:34.892053+00:00,2024-04-13 18:14:00+00:00,1,71.15,71.15,41.27,29.88,1,7.69,89.75969223694445,89.75969223694445,120,False,False,True,False,True,1.0,1
21380,fecf6f80-7356-58d0-f362-c1ffad477aea,08033341,CLI-005,B61234567,20240523,20240523.0,TANCADA,WEB,URGENT,2024-05-23 11:04:00+00:00,2024-05-23 13:34:05.361206+00:00,2024-05-23 16:13:33.877562+00:00,2024-05-23 16:13:33.877562+00:00,2024-05-24 11:04:00+00:00,1,137.75,137.74,79.89,57.85,1,6.24,5.159410433888889,5.159410433888889,24,False,True,True,False,True,1.0,1
21381,12ee91b1-c9f4-67d8-d3e7-3bb3d55b3412,08033432,CLI-002,B61234567,20251204,20251204.0,TANCADA,WEB,URGENT,2025-12-04 09:58:00+00:00,2025-12-04 15:07:24.768219+00:00,2025-12-04 14:47:58.531552+00:00,2025-12-04 14:47:58.531552+00:00,2025-12-05 09:58:00+00:00,1,263.53,263.53,152.85,110.68,1,2.45,4.832925431111111,4.832925431111111,24,False,True,True,False,True,1.0,1
21383,07d40e91-a186-af60-0d30-b9a8771ca0e5,08033432,ELE-003,B61234567,20241117,20241117.0,RESOLTA,WEB,URGENT,2024-11-17 08:01:00+00:00,2024-11-17 12:21:48.558888+00:00,2024-11-17 16:55:02.970294+00:00,2024-11-17 16:55:02.970294+00:00,2024-11-18 08:01:00+00:00,1,519.74,519.74,301.45,218.29,1,5.65,8.900825081666667,8.900825081666667,24,False,True,True,False,True,1.0,1
21388,a3c03674-9612-125a-ff62-3d6a92317c91,08033432,CLI-005,B61234567,20251027,20251030.0,TANCADA,SENSOR,NORMAL,2025-10-27 08:09:00+00:00,2025-10-27 12:10:49.291842+00:00,2025-10-30 23:09:20.635009+00:00,2025-10-30 23:09:20.635009+00:00,2025-11-01 08:09:00+00:00,1,113.65,113.65,65.92,47.73,1,8.55,87.00573194694445,87.00573194694445,120,False,False,True,False,True,1.0,1
21392,f37f4df0-bdb0-d0ce-c466-828f3cded4b9,08033432,PAL-001,B61234567,20250613,20250614.0,TANCADA,WEB,URGENT,2025-06-13 10:57:00+00:00,2025-06-13 13:28:48.001392+00:00,2025-06-14 00:04:10.065287+00:00,2025-07-16 01:55:16.317553+00:00,2025-06-14 10:57:00+00:00,1,319.83,431.78,250.43,181.35,2,6.1,13.119462579722223,782.9711993202778,24,False,True,True,True,True,1.0,1
21401,f9cb4112-410c-6fef-f561-c2c5deef5718,08033432,CLI-002,B61234567,20241230,20250101.0,TANCADA,WEB,NORMAL,2024-12-30 17:49:00+00:00,2024-12-30 18:39:49.776159+00:00,2025-01-01 07:31:59.112666+00:00,2025-01-01 07:31:59.112666+00:00,2025-01-04 17:49:00+00:00,1,259.96,259.96,150.78,109.18,1,8.88,37.716420185,37.716420185,120,False,False,True,False,True,1.0,1
21404,457a8b8a-9d18-7971-f2f1-07f2b2879fe5,08033432,ELE-002,B61234567,20231228,20231231.0,TANCADA,INSPECCIO,URGENT,2023-12-28 15:07:00+00:00,2023-12-28 16:24:49.051661+00:00,2023-12-31 01:40:55.228323+00:00,2024-01-31 06:52:51.103419+00:00,2023-12-29 15:07:00+00:00,1,38.02,51.33,29.77,21.56,2,7.56,58.56534120083333,807.7641953941667,24,False,True,False,True,True,0.0,1
21407,fb3918d7-951f-5eea-c775-daace484508c,08033432,PAL-003,B61234567,20240301,20240308.0,TANCADA,WEB,NORMAL,2024-03-01 16:49:00+00:00,2024-03-01 21:22:35.172386+00:00,2024-03-08 11:08:07.017937+00:00,2024-03-08 11:08:07.017937+00:00,2024-03-06 16:49:00+00:00,1,191.69,191.69,111.18,80.51,1,7.2,162.3186160936111,162.3186160936111,120,False,False,False,False,True,0.0,1
21411,e7163e99-9d19-37f0-ffd3-3d7b9a626150,08033432,FON-005,B61234567,20260602,20260602.0,TANCADA,WEB,URGENT,2026-06-02 07:54:00+00:00,2026-06-02 08:17:24.486515+00:00,2026-06-02 09:54:02.414101+00:00,2026-06-02 09:54:02.414101+00:00,2026-06-03 07:54:00+00:00,1,137.1,137.1,79.52,57.58,1,3.76,2.000670583611111,2.000670583611111,24,False,True,True,False,True,1.0,1
21412,192b871c-a983-ecc5-dce2-ad63685e1cf5,08033432,EST-003,B61234567,20241219,20241223.0,TANCADA,TELEFON,NORMAL,2024-12-19 10:44:00+00:00,2024-12-19 16:37:58.150326+00:00,2024-12-23 16:52:20.634795+00:00,2024-12-23 16:52:20.634795+00:00,2024-12-24 10:44:00+00:00,1,2825.79,2825.79,1638.96,1186.83,1,8.38,102.13906522083333,102.13906522083333,120,False,False,True,False,True,1.0,1
21414,944a4bed-56f6-f1e6-30a2-9d75f579a5dd,08033523,PAL-004,B61234567,20231003,20231005.0,TANCADA,WEB,NORMAL,2023-10-03 13:28:00+00:00,2023-10-03 16:48:42.832416+00:00,2023-10-05 13:32:26.762905+00:00,2023-10-05 13:32:26.762905+00:00,2023-10-08 13:28:00+00:00,1,281.68,281.68,163.37,118.31,1,5.36,48.07410080694444,48.07410080694444,120,False,False,True,False,True,1.0,1
21415,decc9bd4-63bc-0535-81a3-b5a93209763f,08033523,FUS-004,B61234567,20240301,20240308.0,RESOLTA,INSPECCIO,NORMAL,2024-03-01 08:23:00+00:00,2024-03-01 09:53:37.935874+00:00,2024-03-08 07:32:20.173202+00:00,2024-03-08 07:32:20.173202+00:00,2024-03-06 08:23:00+00:00,1,47.1,47.1,27.32,19.78,1,1.23,167.1556036672222,167.1556036672222,120,False,False,False,False,True,0.0,1
21417,75653072-ec9b-d1f1-3f05-6911c3f66f43,08033523,FON-001,B61234567,20240402,20240405.0,RESOLTA,TELEFON,NORMAL,2024-04-02 16:20:00+00:00,2024-04-02 20:31:53.156066+00:00,2024-04-05 21:24:52.130699+00:00,2024-04-05 21:24:52.130699+00:00,2024-04-07 16:20:00+00:00,1,252.2,252.2,146.28,105.92,1,8.74,77.08114741638889,77.08114741638889,120,False,False,True,False,True,1.0,1
21419,91ddc0e0-22af-cad1-27bc-cc9e1a849d65,08033523,PAL-001,B61234567,20251030,20251101.0,TANCADA,TELEFON,NORMAL,2025-10-30 10:14:00+00:00,2025-10-30 11:01:33.311728+00:00,2025-11-01 14:41:16.670820+00:00,2025-11-01 14:41:16.670820+00:00,2025-11-04 10:14:00+00:00,1,233.18,233.18,135.24,97.94,1,3.02,52.454630783333336,52.454630783333336,120,False,False,True,False,True,1.0,1
21420,27a69e9a-ce22-9720-cca7-3442b1117b90,08033523,FON-005,B61234567,20260309,20260312.0,TANCADA,WEB,NORMAL,2026-03-09 10:03:00+00:00,2026-03-09 13:25:04.807991+00:00,2026-03-12 00:18:35.023186+00:00,2026-03-12 00:18:35.023186+00:00,2026-03-14 10:03:00+00:00,1,531.69,531.69,308.38,223.31,1,4.1,62.259728662777775,62.259728662777775,120,False,False,True,False,True,1.0,1
21422,60eb8dae-a433-ca29-1689-320ea08aad0b,08033523,CLI-003,B61234567,20241010,20241010.0,TANCADA,TELEFON,URGENT,2024-10-10 15:49:00+00:00,2024-10-10 18:53:01.190792+00:00,2024-10-10 23:31:33.281921+00:00,2024-10-10 23:31:33.281921+00:00,2024-10-11 15:49:00+00:00,1,278.95,278.95,161.79,117.16,1,7.1,7.709244978055556,7.709244978055556,24,False,True,True,False,True,1.0,1
21427,3db9204a-cd33-cc21-8352-611ea57c7552,08033523,PAL-001,B61234567,20240119,20240119.0,TANCADA,WEB,URGENT,2024-01-19 10:19:00+00:00,2024-01-19 11:09:39.064540+00:00,2024-01-19 18:07:43.186946+00:00,2024-03-10 20:49:19.288633+00:00,2024-01-20 10:19:00+00:00,1,574.87,776.08,450.12,325.96,2,8.23,7.8119963738888885,1234.505357953611,24,True,False,True,True,True,1.0,1
21429,e796c790-7885-6772-7ef3-5c764cb78e8d,08033523,PAL-002,B61234567,20260227,20260304.0,TANCADA,WEB,NORMAL,2026-02-27 12:53:00+00:00,2026-02-27 16:13:13.728690+00:00,2026-03-04 06:47:50.100190+00:00,2026-03-04 06:47:50.100190+00:00,2026-03-04 12:53:00+00:00,1,298.55,298.55,173.16,125.39,1,4.53,113.91391671944444,113.91391671944444,120,False,False,True,False,True,1.0,1
21430,b8a3887f-6cb5-4de2-9685-9d1418541ff6,08033523,CLI-002,B61234567,20241101,20241107.0,TANCADA,TELEFON,NORMAL,2024-11-01 11:54:00+00:00,2024-11-01 13:57:34.993603+00:00,2024-11-07 07:19:48.581412+00:00,2024-11-07 07:19:48.581412+00:00,2024-11-06 11:54:00+00:00,1,125.33,125.33,72.69,52.64,1,7.13,139.43016150333332,139.43016150333332,120,False,False,False,False,True,0.0,1
21435,01945d26-6c87-c93b-4bb4-f46e6cc2301e,08033523,FUS-003,B61234567,20250425,20250429.0,TANCADA,TELEFON,NORMAL,2025-04-25 12:39:00+00:00,2025-04-25 17:24:39.742572+00:00,2025-04-29 03:11:51.882445+00:00,2025-04-29 03:11:51.882445+00:00,2025-04-30 12:39:00+00:00,1,227.97,227.97,132.22,95.75,1,3.16,86.54774512361111,86.54774512361111,120,False,False,True,False,True,1.0,1
21437,eb2f6804-0cce-0049-abbe-3cf9b614fac3,08033523,ELE-004,B61234567,20231104,20231106.0,TANCADA,INSPECCIO,NORMAL,2023-11-04 18:35:00+00:00,2023-11-04 23:12:37.114877+00:00,2023-11-06 15:58:33.742529+00:00,2023-11-06 15:58:33.742529+00:00,2023-11-09 18:35:00+00:00,1,198.08,198.08,114.89,83.19,1,4.99,45.392706258055554,45.392706258055554,120,False,False,True,False,True,1.0,1
21438,eb7c3b53-3459-4834-ee4d-87c2ba0d6671,08033523,FON-002,B61234567,20240628,20240628.0,TANCADA,WEB,NORMAL,2024-06-28 12:34:00+00:00,2024-06-28 13:46:00.762130+00:00,2024-06-28 16:17:02.962472+00:00,2024-06-28 16:17:02.962472+00:00,2024-07-03 12:34:00+00:00,1,135.98,135.98,78.87,57.11,1,8.31,3.7174895755555557,3.7174895755555557,120,False,False,True,False,True,1.0,1
